Audit Id,Form Id,Audit Score,Date Of Transaction,Partner,Agentid,Agentname,Selected Fd Group,FATAL,Audited By
PID0220_001-23391,PID0220_001,100,2025-05-05,Vertex Solutions,HEX001,Hex Agent 01,Post Fulfilment,No,QC5542
PID0220_001-23395,PID0220_001,100,2025-05-05,Vertex Solutions,HEX007,Hex Agent 07,Post Fulfilment,No,QC5542
PID0220_001-23397,PID0220_001,100,2025-05-05,Apex Operations,CNX030,CNX Agent 30,App Issues,No,QC7841
PID0220_001-23398,PID0220_001,90,2025-05-05,Vertex Solutions,HEX006,Hex Agent 06,Payment Failed,No,QC5542
PID0220_001-23399,PID0220_001,81,2025-05-05,Vertex Solutions,HEX028,Hex Agent 28,Fulfilment Pending,No,QC1078
PID0220_001-23400,PID0220_001,100,2025-05-05,Vertex Solutions,HEX001,Hex Agent 01,General Enquiries,No,QC7841
PID0220_001-23403,PID0220_001,100,2025-05-05,Nova Support,TRANS001,Trans Agent 01,Fulfilment Pending,No,QC1078
PID0220_001-23410,PID0220_001,95,2025-05-05,Nova Support,TRANS004,Trans Agent 04,App Issues,No,QC1078
PID0220_001-23413,PID0220_001,80,2025-05-05,Nova Support,TRANS008,Trans Agent 08,General Enquiries,No,QC1078
PID0220_001-23416,PID0220_001,95,2025-05-05,Nova Support,TRANS009,Trans Agent 09,Post Fulfilment,No,QC1078
PID0220_001-23417,PID0220_001,100,2025-05-05,Nova Support,TRANS016,Trans Agent 16,Post Fulfilment,No,QC1078
PID0220_001-23418,PID0220_001,100,2025-05-05,Vertex Solutions,HEX024,Hex Agent 24,App Issues,No,QC7841
PID0220_001-23419,PID0220_001,91,2025-05-05,Vertex Solutions,HEX024,Hex Agent 24,App Issues,No,QC7841
PID0220_001-23422,PID0220_001,95,2025-05-05,Vertex Solutions,HEX026,Hex Agent 26,Autopay,No,QC5542
PID0220_001-23425,PID0220_001,100,2025-05-05,Nova Support,TRANS001,Trans Agent 01,Account related,No,QC9234
PID0220_001-23427,PID0220_001,94,2025-05-05,Vertex Solutions,HEX026,Hex Agent 26,Post Fulfilment,No,QC5542
PID0220_001-23428,PID0220_001,80,2025-05-05,Nova Support,TRANS004,Trans Agent 04,Post Fulfilment,No,QC9234
PID0220_001-23429,PID0220_001,100,2025-05-05,Vertex Solutions,HEX030,Hex Agent 30,Non actionable,No,QC5542
PID0220_001-23430,PID0220_001,0,2025-05-05,Nova Support,TRANS019,Trans Agent 19,App Issues,No,QC1078
PID0220_001-23431,PID0220_001,100,2025-05-05,Vertex Solutions,HEX030,Hex Agent 30,App Issues,No,QC7841
PID0220_001-23433,PID0220_001,85,2025-05-05,Nova Support,TRANS007,Trans Agent 07,Post Fulfilment,No,QC9234
PID0220_001-23435,PID0220_001,90,2025-05-04,Nova Support,TRANS001,Trans Agent 01,Autopay,No,QC7841
PID0220_001-23437,PID0220_001,80,2025-05-05,Nova Support,TRANS023,Trans Agent 23,App Issues,No,QC1078
PID0220_001-23438,PID0220_001,75,2025-05-05,Nova Support,TRANS008,Trans Agent 08,Fulfilment Pending,No,QC9234
PID0220_001-23441,PID0220_001,100,2025-05-04,Nova Support,TRANS006,Trans Agent 06,Post Fulfilment,No,QC7841
PID0220_001-23442,PID0220_001,95,2025-05-05,Nova Support,TRANS025,Trans Agent 25,Fulfilment Pending,No,QC1078
PID0220_001-23443,PID0220_001,90,2025-05-05,Nova Support,TRANS009,Trans Agent 09,Fulfilment Pending,No,QC9234
PID0220_001-23445,PID0220_001,90,2025-05-04,Nova Support,TRANS008,Trans Agent 08,General Enquiries,No,QC7841
PID0220_001-23446,PID0220_001,96,2025-05-05,Vertex Solutions,HEX004,Hex Agent 04,Non actionable,No,QC8165
PID0220_001-23448,PID0220_001,85,2025-05-04,Nova Support,TRANS015,Trans Agent 15,Post Fulfilment,No,QC7841
PID0220_001-23452,PID0220_001,95,2025-05-05,Vertex Solutions,HEX028,Hex Agent 28,Account related,No,QC8165
PID0220_001-23453,PID0220_001,100,2025-05-04,Nova Support,TRANS017,Trans Agent 17,Post Fulfilment,No,QC7841
PID0220_001-23455,PID0220_001,95,2025-05-05,Vertex Solutions,HEX011,Hex Agent 11,Payment Failed,No,QC8165
PID0220_001-23457,PID0220_001,95,2025-05-05,Apex Operations,CNX030,CNX Agent 30,Payment Failed,No,QC8165
PID0220_001-23461,PID0220_001,95,2025-05-05,Apex Operations,CNX019,CNX Agent 19,Post Fulfilment,No,QC8165
PID0220_001-23463,PID0220_001,100,2025-05-05,Apex Operations,CNX010,CNX Agent 10,Non actionable,No,QC8165
PID0220_001-23465,PID0220_001,85,2025-05-05,Nova Support,TRANS022,Trans Agent 22,Post Fulfilment,No,QC9234
PID0220_001-23466,PID0220_001,85,2025-05-05,Nova Support,TRANS025,Trans Agent 25,General Enquiries,No,QC9234
PID0220_001-23476,PID0220_001,80,2025-05-06,Apex Operations,CNX022,CNX Agent 22,Post Fulfilment,No,QC5542
PID0220_001-23483,PID0220_001,90,2025-05-06,Vertex Solutions,HEX004,Hex Agent 04,Post Fulfilment,No,QC7426
PID0220_001-23484,PID0220_001,99,2025-05-06,Apex Operations,CNX006,CNX Agent 06,Post Fulfilment,No,QC9234
PID0220_001-23487,PID0220_001,95,2025-05-06,Apex Operations,CNX006,CNX Agent 06,General Enquiries,No,QC9234
PID0220_001-23493,PID0220_001,100,2025-05-06,Apex Operations,CNX010,CNX Agent 10,Post Fulfilment,No,QC9234
PID0220_001-23494,PID0220_001,85,2025-05-06,Nova Support,TRANS002,Trans Agent 02,Offers,No,QC7841
PID0220_001-23501,PID0220_001,100,2025-05-06,Apex Operations,CNX011,CNX Agent 11,Account related,No,QC9234
PID0220_001-23502,PID0220_001,95,2025-05-06,Vertex Solutions,HEX002,Hex Agent 02,Post Fulfilment,No,QC5542
PID0220_001-23503,PID0220_001,100,2025-05-06,Vertex Solutions,HEX001,Hex Agent 01,Non actionable,No,QC7426
PID0220_001-23504,PID0220_001,100,2025-05-06,Nova Support,TRANS006,Trans Agent 06,Payment Failed,No,QC5542
PID0220_001-23506,PID0220_001,95,2025-05-06,Apex Operations,CNX013,CNX Agent 13,Payment Failed,No,QC7426
PID0220_001-23508,PID0220_001,86,2025-05-06,Nova Support,TRANS006,Trans Agent 06,Autopay,No,QC5542
PID0220_001-23511,PID0220_001,85,2025-05-06,Nova Support,TRANS010,Trans Agent 10,Payment Failed,No,QC7841
PID0220_001-23512,PID0220_001,60,2025-05-06,Horizon Services,TECH008,TechM Agent 08,Payment Pending,No,QC5542
PID0220_001-23514,PID0220_001,95,2025-05-06,Nova Support,TRANS018,Trans Agent 18,Post Fulfilment,No,QC7841
PID0220_001-23515,PID0220_001,85,2025-05-06,Apex Operations,CNX025,CNX Agent 25,Post Fulfilment,No,QC9234
PID0220_001-23516,PID0220_001,100,2025-05-06,Nova Support,TRANS024,Trans Agent 24,Payment Failed,Yes,QC7841
PID0220_001-23519,PID0220_001,0,2025-05-06,Apex Operations,CNX026,CNX Agent 26,Account related,No,QC1078
PID0220_001-23520,PID0220_001,75,2025-05-06,Nova Support,TRANS010,Trans Agent 10,Payment Failed,No,QC5542
PID0220_001-23521,PID0220_001,95,2025-05-06,Horizon Services,TECH024,TechM Agent 24,General Enquiries,No,QC7841
PID0220_001-23524,PID0220_001,100,2025-05-06,Apex Operations,CNX028,CNX Agent 28,Non actionable,No,QC1078
PID0220_001-23525,PID0220_001,90,2025-05-06,Apex Operations,CNX028,CNX Agent 28,Post Fulfilment,No,QC9234
PID0220_001-23529,PID0220_001,0,2025-05-06,Horizon Services,TECH016,TechM Agent 16,General Enquiries,No,QC5542
PID0220_001-23531,PID0220_001,85,2025-05-06,Vertex Solutions,HEX019,Hex Agent 19,Post Fulfilment,No,QC7841
PID0220_001-23534,PID0220_001,95,2025-05-06,Vertex Solutions,HEX008,Hex Agent 08,Post Fulfilment,No,QC7841
PID0220_001-23536,PID0220_001,100,2025-05-06,Apex Operations,CNX018,CNX Agent 18,Fulfilment Pending,No,QC7841
PID0220_001-23539,PID0220_001,0,2025-05-07,Vertex Solutions,HEX008,Hex Agent 08,Non actionable,No,QC7426
PID0220_001-23540,PID0220_001,100,2025-05-07,Vertex Solutions,HEX007,Hex Agent 07,General Enquiries,No,QC7426
PID0220_001-23541,PID0220_001,95,2025-05-07,Apex Operations,CNX001,CNX Agent 01,Post Fulfilment,No,QC1078
PID0220_001-23542,PID0220_001,100,2025-05-07,Vertex Solutions,HEX007,Hex Agent 07,Post Fulfilment,No,QC7426
PID0220_001-23545,PID0220_001,85,2025-05-07,Vertex Solutions,HEX004,Hex Agent 04,Account related,No,QC7426
PID0220_001-23547,PID0220_001,100,2025-05-07,Vertex Solutions,HEX027,Hex Agent 27,Post Fulfilment,No,QC7426
PID0220_001-23549,PID0220_001,95,2025-05-07,Horizon Services,TECH003,TechM Agent 03,Account related,No,QC7841
PID0220_001-23550,PID0220_001,100,2025-05-07,Horizon Services,TECH007,TechM Agent 07,Non actionable,No,QC7841
PID0220_001-23551,PID0220_001,100,2025-05-07,Apex Operations,CNX027,CNX Agent 27,Account related,No,QC7426
PID0220_001-23552,PID0220_001,100,2025-05-07,Apex Operations,CNX018,CNX Agent 18,Payment Failed,No,QC7426
PID0220_001-23553,PID0220_001,100,2025-05-07,Apex Operations,CNX030,CNX Agent 30,Non actionable,No,QC7426
PID0220_001-23556,PID0220_001,100,2025-05-07,Horizon Services,TECH017,TechM Agent 17,Payment Failed,No,QC7841
PID0220_001-23557,PID0220_001,90,2025-05-07,Apex Operations,CNX030,CNX Agent 30,Post Fulfilment,No,QC9234
PID0220_001-23558,PID0220_001,100,2025-05-07,Horizon Services,TECH018,TechM Agent 18,Offers,No,QC7841
PID0220_001-23559,PID0220_001,95,2025-05-07,Apex Operations,CNX019,CNX Agent 19,Post Fulfilment,No,QC7426
PID0220_001-23560,PID0220_001,90,2025-05-07,Apex Operations,CNX030,CNX Agent 30,Account related,No,QC9234
PID0220_001-23561,PID0220_001,100,2025-05-07,Nova Support,TRANS006,Trans Agent 06,Account related,No,QC3187
PID0220_001-23564,PID0220_001,100,2025-05-07,Apex Operations,CNX016,CNX Agent 16,Post Fulfilment,No,QC7426
PID0220_001-23565,PID0220_001,100,2025-05-07,Apex Operations,CNX020,CNX Agent 20,Non actionable,No,QC3187
PID0220_001-23566,PID0220_001,90,2025-05-07,Nova Support,TRANS010,Trans Agent 10,Account related,No,QC7841
PID0220_001-23570,PID0220_001,95,2025-05-07,Horizon Services,TECH018,TechM Agent 18,Account related,No,QC7841
PID0220_001-23571,PID0220_001,0,2025-05-07,Horizon Services,TECH023,TechM Agent 23,Post Fulfilment,No,QC7841
PID0220_001-23572,PID0220_001,96,2025-05-07,Horizon Services,TECH026,TechM Agent 26,Post Fulfilment,No,QC7841
PID0220_001-23578,PID0220_001,100,2025-05-07,Apex Operations,CNX028,CNX Agent 28,Non actionable,No,QC9234
PID0220_001-23580,PID0220_001,90,2025-05-07,Nova Support,TRANS001,Trans Agent 01,Autopay,No,QC7841
PID0220_001-23581,PID0220_001,80,2025-05-07,Nova Support,TRANS002,Trans Agent 02,Post Fulfilment,No,QC7841
PID0220_001-23584,PID0220_001,80,2025-05-07,Nova Support,TRANS003,Trans Agent 03,Non actionable,No,QC7841
PID0220_001-23587,PID0220_001,0,2025-05-07,Nova Support,TRANS003,Trans Agent 03,Account related,No,QC7841
PID0220_001-23588,PID0220_001,90,2025-05-07,Nova Support,TRANS024,Trans Agent 24,Offers,No,QC7841
PID0220_001-23589,PID0220_001,90,2025-05-07,Nova Support,TRANS010,Trans Agent 10,Account related,No,QC7841
PID0220_001-23590,PID0220_001,90,2025-05-07,Apex Operations,CNX005,CNX Agent 05,General Enquiries,No,QC7426
PID0220_001-23591,PID0220_001,90,2025-05-07,Nova Support,TRANS017,Trans Agent 17,General Enquiries,No,QC7841
PID0220_001-23609,PID0220_001,95,2025-05-07,Vertex Solutions,HEX016,Hex Agent 16,Autopay,No,QC7426
PID0220_001-23611,PID0220_001,100,2025-05-07,Nova Support,TRANS014,Trans Agent 14,Non actionable,No,QC6819
PID0220_001-23613,PID0220_001,95,2025-05-07,Horizon Services,TECH012,TechM Agent 12,Fulfilment Pending,No,QC7426
PID0220_001-23614,PID0220_001,85,2025-05-07,Nova Support,TRANS010,Trans Agent 10,General Enquiries,No,QC6819
PID0220_001-23616,PID0220_001,95,2025-05-07,Horizon Services,TECH026,TechM Agent 26,Account related,No,QC7426
PID0220_001-23617,PID0220_001,0,2025-05-07,Nova Support,TRANS005,Trans Agent 05,Payment Failed,No,QC6819
PID0220_001-23618,PID0220_001,85,2025-05-07,Nova Support,TRANS017,Trans Agent 17,Post Fulfilment,No,QC3187
PID0220_001-23619,PID0220_001,90,2025-05-07,Nova Support,TRANS012,Trans Agent 12,Autopay,No,QC6819
PID0220_001-23620,PID0220_001,95,2025-05-07,Nova Support,TRANS012,Trans Agent 12,Non actionable,No,QC6819
PID0220_001-23621,PID0220_001,100,2025-05-07,Nova Support,TRANS005,Trans Agent 05,General Enquiries,No,QC3187
PID0220_001-23623,PID0220_001,100,2025-05-07,Horizon Services,TECH003,TechM Agent 03,App Issues,No,QC6819
PID0220_001-23625,PID0220_001,95,2025-05-07,Nova Support,TRANS022,Trans Agent 22,Post Fulfilment,No,QC7426
PID0220_001-23627,PID0220_001,90,2025-05-07,Nova Support,TRANS025,Trans Agent 25,Payment Failed,No,QC7426
PID0220_001-23628,PID0220_001,0,2025-05-07,Horizon Services,TECH005,TechM Agent 05,Fulfilment Pending,No,QC9234
PID0220_001-23630,PID0220_001,95,2025-05-07,Horizon Services,TECH021,TechM Agent 21,Fulfilment Pending,No,QC9234
PID0220_001-23631,PID0220_001,0,2025-05-07,Horizon Services,TECH026,TechM Agent 26,Post Fulfilment,No,QC9234
PID0220_001-23632,PID0220_001,95,2025-05-07,Horizon Services,TECH026,TechM Agent 26,Post Fulfilment,No,QC9234
PID0220_001-23636,PID0220_001,85,2025-05-07,Nova Support,TRANS004,Trans Agent 04,Payment Pending,No,QC9234
PID0220_001-23640,PID0220_001,75,2025-05-08,Nova Support,TRANS013,Trans Agent 13,Post Fulfilment,No,QC3187
PID0220_001-23642,PID0220_001,95,2025-05-08,Apex Operations,CNX010,CNX Agent 10,Payment Failed,No,QC3187
PID0220_001-23645,PID0220_001,100,2025-05-08,Apex Operations,CNX014,CNX Agent 14,Non actionable,No,QC1078
PID0220_001-23649,PID0220_001,100,2025-05-08,Vertex Solutions,HEX009,Hex Agent 09,Post Fulfilment,No,QC7426
PID0220_001-23651,PID0220_001,100,2025-05-08,Vertex Solutions,HEX028,Hex Agent 28,General Enquiries,No,QC7426
PID0220_001-23652,PID0220_001,75,2025-05-08,Vertex Solutions,HEX013,Hex Agent 13,Post Fulfilment,No,QC6819
PID0220_001-23656,PID0220_001,85,2025-05-08,Vertex Solutions,HEX014,Hex Agent 14,Payment Failed,No,QC9234
PID0220_001-23661,PID0220_001,100,2025-05-08,Horizon Services,TECH017,TechM Agent 17,App Issues,No,QC6819
PID0220_001-23663,PID0220_001,100,2025-05-08,Horizon Services,TECH017,TechM Agent 17,General Enquiries,No,QC6819
PID0220_001-23666,PID0220_001,69,2025-05-08,Nova Support,TRANS001,Trans Agent 01,Post Fulfilment,No,QC5542
PID0220_001-23667,PID0220_001,99,2025-05-08,Horizon Services,TECH017,TechM Agent 17,Account related,No,QC1078
PID0220_001-23670,PID0220_001,100,2025-05-08,Nova Support,TRANS008,Trans Agent 08,Account related,No,QC1078
PID0220_001-23671,PID0220_001,60,2025-05-08,Nova Support,TRANS014,Trans Agent 14,Post Fulfilment,No,QC5542
PID0220_001-23673,PID0220_001,100,2025-05-08,Nova Support,TRANS008,Trans Agent 08,Offers,No,QC1078
PID0220_001-23674,PID0220_001,76,2025-05-08,Vertex Solutions,HEX017,Hex Agent 17,Post Fulfilment,No,QC9234
PID0220_001-23675,PID0220_001,90,2025-05-08,Horizon Services,TECH017,TechM Agent 17,Non actionable,No,QC5542
PID0220_001-23676,PID0220_001,75,2025-05-07,Nova Support,TRANS013,Trans Agent 13,Post Fulfilment,No,QC6819
PID0220_001-23677,PID0220_001,100,2025-05-08,Nova Support,TRANS024,Trans Agent 24,Post Fulfilment,No,QC1078
PID0220_001-23679,PID0220_001,96,2025-05-08,Nova Support,TRANS005,Trans Agent 05,Autopay,No,QC5542
PID0220_001-23681,PID0220_001,85,2025-05-08,Horizon Services,TECH018,TechM Agent 18,Fulfilment Failed,No,QC5542
PID0220_001-23682,PID0220_001,90,2025-05-08,Horizon Services,TECH024,TechM Agent 24,Autopay,No,QC9234
PID0220_001-23683,PID0220_001,0,2025-05-08,Nova Support,TRANS014,Trans Agent 14,Post Fulfilment,No,QC6819
PID0220_001-23685,PID0220_001,90,2025-05-08,Horizon Services,TECH026,TechM Agent 26,Payment Failed,No,QC9234
PID0220_001-23687,PID0220_001,80,2025-05-08,Nova Support,TRANS010,Trans Agent 10,Post Fulfilment,No,QC5542
PID0220_001-23688,PID0220_001,100,2025-05-08,Nova Support,TRANS018,Trans Agent 18,Autopay,No,QC9234
PID0220_001-23694,PID0220_001,100,2025-05-08,Horizon Services,TECH010,TechM Agent 10,Autopay,No,QC3187
PID0220_001-23707,PID0220_001,100,2025-05-08,Horizon Services,TECH003,TechM Agent 03,Offers,No,QC1078
PID0220_001-23709,PID0220_001,85,2025-05-08,Nova Support,TRANS008,Trans Agent 08,Post Fulfilment,No,QC1078
PID0220_001-23712,PID0220_001,95,2025-05-08,Vertex Solutions,HEX023,Hex Agent 23,Post Fulfilment,No,QC9234
PID0220_001-23714,PID0220_001,90,2025-05-08,Horizon Services,TECH003,TechM Agent 03,Non actionable,No,QC6819
PID0220_001-23715,PID0220_001,95,2025-05-08,Horizon Services,TECH023,TechM Agent 23,Account related,No,QC6819
PID0220_001-23716,PID0220_001,95,2025-05-08,Horizon Services,TECH003,TechM Agent 03,Post Fulfilment,No,QC7426
PID0220_001-23718,PID0220_001,100,2025-05-08,Nova Support,TRANS005,Trans Agent 05,Account related,No,QC6819
PID0220_001-23719,PID0220_001,100,2025-05-08,Horizon Services,TECH005,TechM Agent 05,Offers,No,QC7426
PID0220_001-23721,PID0220_001,90,2025-05-08,Nova Support,TRANS007,Trans Agent 07,Offers,No,QC6819
PID0220_001-23722,PID0220_001,95,2025-05-08,Vertex Solutions,HEX010,Hex Agent 10,Post Fulfilment,No,QC1078
PID0220_001-23723,PID0220_001,100,2025-05-08,Horizon Services,TECH010,TechM Agent 10,Post Fulfilment,No,QC7426
PID0220_001-23724,PID0220_001,70,2025-05-08,Nova Support,TRANS010,Trans Agent 10,Autopay,No,QC6819
PID0220_001-23725,PID0220_001,90,2025-05-08,Horizon Services,TECH017,TechM Agent 17,Payment Failed,No,QC7426
PID0220_001-23726,PID0220_001,95,2025-05-08,Nova Support,TRANS012,Trans Agent 12,Non actionable,No,QC6819
PID0220_001-23729,PID0220_001,100,2025-05-08,Horizon Services,TECH018,TechM Agent 18,Post Fulfilment,No,QC7426
PID0220_001-23734,PID0220_001,80,2025-05-08,Horizon Services,TECH023,TechM Agent 23,Post Fulfilment,No,QC7426
PID0220_001-23735,PID0220_001,100,2025-05-08,Horizon Services,TECH024,TechM Agent 24,Payment Failed,No,QC7426
PID0220_001-23738,PID0220_001,100,2025-05-08,Horizon Services,TECH026,TechM Agent 26,Payment Failed,No,QC7426
PID0220_001-23739,PID0220_001,90,2025-05-10,Apex Operations,CNX001,CNX Agent 01,Payment Failed,No,QC7426
PID0220_001-23741,PID0220_001,100,2025-05-10,Vertex Solutions,HEX029,Hex Agent 29,Fulfilment Pending,No,QC7426
PID0220_001-23742,PID0220_001,100,2025-05-10,Apex Operations,CNX021,CNX Agent 21,Payment Failed,No,QC6819
PID0220_001-23744,PID0220_001,0,2025-05-10,Apex Operations,CNX001,CNX Agent 01,Post Fulfilment,No,QC7426
PID0220_001-23746,PID0220_001,85,2025-05-10,Apex Operations,CNX006,CNX Agent 06,Fulfilment Pending,No,QC7841
PID0220_001-23748,PID0220_001,100,2025-05-10,Vertex Solutions,HEX017,Hex Agent 17,Post Fulfilment,No,QC7841
PID0220_001-23749,PID0220_001,91,2025-05-10,Horizon Services,TECH001,TechM Agent 01,Fulfilment Pending,No,QC7841
PID0220_001-23751,PID0220_001,100,2025-05-10,Horizon Services,TECH010,TechM Agent 10,Non actionable,No,QC7841
PID0220_001-23752,PID0220_001,100,2025-05-10,Nova Support,TRANS005,Trans Agent 05,General Enquiries,No,QC7841
PID0220_001-23753,PID0220_001,95,2025-05-10,Apex Operations,CNX017,CNX Agent 17,Payment Failed,No,QC7426
PID0220_001-23754,PID0220_001,90,2025-05-10,Apex Operations,CNX006,CNX Agent 06,General Enquiries,No,QC7841
PID0220_001-23758,PID0220_001,95,2025-05-10,Apex Operations,CNX008,CNX Agent 08,Fulfilment Pending,No,QC5542
PID0220_001-23759,PID0220_001,100,2025-05-10,Horizon Services,TECH009,TechM Agent 09,Payment Failed,No,QC7841
PID0220_001-23760,PID0220_001,95,2025-05-10,Apex Operations,CNX024,CNX Agent 24,Account related,No,QC5542
PID0220_001-23762,PID0220_001,95,2025-05-10,Nova Support,TRANS022,Trans Agent 22,security,No,QC7426
PID0220_001-23763,PID0220_001,90,2025-05-10,Nova Support,TRANS022,Trans Agent 22,App Issues,No,QC7426
PID0220_001-23764,PID0220_001,95,2025-05-10,Nova Support,TRANS005,Trans Agent 05,Payment Failed,No,QC7841
PID0220_001-23765,PID0220_001,100,2025-05-10,Nova Support,TRANS010,Trans Agent 10,Post Fulfilment,No,QC7841
PID0220_001-23766,PID0220_001,95,2025-05-10,Vertex Solutions,HEX029,Hex Agent 29,Post Fulfilment,No,QC7426
PID0220_001-23768,PID0220_001,85,2025-05-10,Vertex Solutions,HEX027,Hex Agent 27,Reversal Success,No,QC7426
PID0220_001-23769,PID0220_001,100,2025-05-10,Nova Support,TRANS010,Trans Agent 10,Non actionable,No,QC7841
PID0220_001-23770,PID0220_001,95,2025-05-10,Vertex Solutions,HEX026,Hex Agent 26,Non actionable,No,QC7426
PID0220_001-23772,PID0220_001,95,2025-05-10,Apex Operations,CNX005,CNX Agent 05,Payment Failed,No,QC7426
PID0220_001-23775,PID0220_001,100,2025-05-10,Vertex Solutions,HEX007,Hex Agent 07,security,No,QC7426
PID0220_001-23777,PID0220_001,99,2025-05-10,Apex Operations,CNX030,CNX Agent 30,Offers,No,QC7426
PID0220_001-23780,PID0220_001,100,2025-05-10,Apex Operations,CNX008,CNX Agent 08,Non actionable,No,QC7841
PID0220_001-23788,PID0220_001,95,2025-05-10,Nova Support,TRANS027,Trans Agent 27,Post Fulfilment,No,QC7841
PID0220_001-23796,PID0220_001,0,2025-05-10,Nova Support,TRANS024,Trans Agent 24,Account related,No,QC7841
PID0220_001-23798,PID0220_001,100,2025-05-10,Horizon Services,TECH007,TechM Agent 07,Fulfilment Pending,No,QC6819
PID0220_001-23799,PID0220_001,90,2025-05-10,Nova Support,TRANS013,Trans Agent 13,Post Fulfilment,No,QC7841
PID0220_001-23801,PID0220_001,100,2025-05-10,Horizon Services,TECH021,TechM Agent 21,Post Fulfilment,No,QC6819
PID0220_001-23803,PID0220_001,95,2025-05-10,Apex Operations,CNX009,CNX Agent 09,Post Fulfilment,No,QC7426
PID0220_001-23806,PID0220_001,100,2025-05-10,Nova Support,TRANS005,Trans Agent 05,Fulfilment Pending,No,QC6819
PID0220_001-23808,PID0220_001,80,2025-05-10,Nova Support,TRANS017,Trans Agent 17,App Issues,No,QC6819
PID0220_001-18122,PID0220_001,96,2025-03-02,Apex Operations,CNX029,CNX Agent 29,Payment Failed,No,QC5542
