Audit Id,Form Id,Audit Score,Agentid,Agentname,Partner,Date Of Transaction,Selected Fd Group,FATAL,Audited By
PID0314_001-5559,PID0314_001,100,TC403,Orion-03,Nova Support,2025-08-23,Devices,No,QC7841
PID0314_001-5561,PID0314_001,80,TC409,Orion-09,Nova Support,2025-08-23,Merchant profile,No,QC7841
PID0314_001-5563,PID0314_001,0,TC417,Orion-17,Nova Support,2025-08-23,Settlements,No,QC7841
PID0314_001-5565,PID0314_001,90,TC418,Orion-18,Nova Support,2025-08-23,FRA Merchant Escalations,No,QC7841
PID0314_001-5567,PID0314_001,90,TC422,Orion-22,Nova Support,2025-08-23,Devices,No,QC7841
PID0314_001-5568,PID0314_001,100,TC423,Orion-23,Nova Support,2025-08-23,Merchant profile,No,QC7841
PID0314_001-5572,PID0314_001,90,HX209,Falcon-09,Vertex Solutions,2025-08-23,Settlements,No,QC3187
PID0314_001-5576,PID0314_001,80,HX213,Falcon-13,Vertex Solutions,2025-08-23,Settlements,No,QC3187
PID0314_001-5577,PID0314_001,80,SK301,Nova-01,Quantum Assist,2025-08-23,Devices,No,QC3187
PID0314_001-5578,PID0314_001,70,SK326,Nova-26,Quantum Assist,2025-08-23,Settlements,No,QC7841
PID0314_001-5579,PID0314_001,80,SK330,Nova-30,Quantum Assist,2025-08-23,Settlements,No,QC7841
PID0314_001-5581,PID0314_001,0,TC424,Orion-24,Nova Support,2025-08-23,Devices,No,QC7841
PID0314_001-5582,PID0314_001,90,TC406,Orion-06,Nova Support,2025-08-23,Devices,No,QC9234
PID0314_001-5583,PID0314_001,80,SK304,Nova-04,Quantum Assist,2025-08-23,Settlements,No,QC3187
PID0314_001-5584,PID0314_001,80,TC428,Orion-28,Nova Support,2025-08-23,Devices,No,QC7841
PID0314_001-5587,PID0314_001,90,TC411,Orion-11,Nova Support,2025-08-23,Devices,No,QC9234
PID0314_001-5594,PID0314_001,80,SK317,Nova-17,Quantum Assist,2025-08-23,Onboarding,No,QC3187
PID0314_001-5596,PID0314_001,90,SK323,Nova-23,Quantum Assist,2025-08-23,Non actionable,No,QC3187
PID0314_001-5597,PID0314_001,80,TC425,Orion-25,Nova Support,2025-08-23,Post disbursal,No,QC9234
PID0314_001-5598,PID0314_001,90,SK327,Nova-27,Quantum Assist,2025-08-23,Settlements,No,QC3187
PID0314_001-5600,PID0314_001,80,TC427,Orion-27,Nova Support,2025-08-23,Generic,No,QC9234
PID0314_001-5602,PID0314_001,0,HX212,Falcon-12,Vertex Solutions,2025-08-23,Settlements,No,QC3187
PID0314_001-5613,PID0314_001,80,TC401,Orion-01,Nova Support,2025-08-23,App features and issues,No,QC3187
PID0314_001-5614,PID0314_001,0,TC405,Orion-05,Nova Support,2025-08-23,Generic,No,QC3187
PID0314_001-5615,PID0314_001,0,TC407,Orion-07,Nova Support,2025-08-23,Settlements,No,QC3187
PID0314_001-5616,PID0314_001,90,TC408,Orion-08,Nova Support,2025-08-23,Devices,No,QC3187
PID0314_001-5619,PID0314_001,90,TC426,Orion-26,Nova Support,2025-08-23,Devices,No,QC3187
PID0314_001-5621,PID0314_001,0,TC430,Orion-30,Nova Support,2025-08-23,Merchant profile,No,QC3187
PID0314_001-5623,PID0314_001,90,SK302,Nova-02,Quantum Assist,2025-08-24,Merchant profile,No,QC9234
PID0314_001-5626,PID0314_001,80,SK315,Nova-15,Quantum Assist,2025-08-24,Devices,No,QC9234
PID0314_001-5629,PID0314_001,90,HX219,Falcon-19,Vertex Solutions,2025-08-24,Settlements,No,QC9234
PID0314_001-5630,PID0314_001,80,HX221,Falcon-21,Vertex Solutions,2025-08-24,Devices,No,QC9234
PID0314_001-5633,PID0314_001,90,TC412,Orion-12,Nova Support,2025-08-24,Devices,No,QC9234
PID0314_001-5634,PID0314_001,90,TC422,Orion-22,Nova Support,2025-08-24,Devices,No,QC9234
PID0314_001-5636,PID0314_001,90,SK320,Nova-20,Quantum Assist,2025-08-24,Devices,No,QC7841
PID0314_001-5638,PID0314_001,100,SK324,Nova-24,Quantum Assist,2025-08-24,Generic,No,QC7841
PID0314_001-5647,PID0314_001,80,TC405,Orion-05,Nova Support,2025-08-24,Devices,No,QC7841
PID0314_001-5648,PID0314_001,0,SK305,Nova-05,Quantum Assist,2025-08-24,Settlements,No,QC7426
PID0314_001-5649,PID0314_001,60,TC418,Orion-18,Nova Support,2025-08-24,Settlements,No,QC7841
PID0314_001-5650,PID0314_001,60,TC419,Orion-19,Nova Support,2025-08-24,Devices,No,QC7841
PID0314_001-5656,PID0314_001,0,HX214,Falcon-14,Vertex Solutions,2025-08-24,Generic,No,QC7426
PID0314_001-5659,PID0314_001,80,HX222,Falcon-22,Vertex Solutions,2025-08-24,Generic,No,QC7426
PID0314_001-5672,PID0314_001,100,SK324,Nova-24,Quantum Assist,2025-08-23,Devices,No,QC3187
PID0314_001-5679,PID0314_001,80,TC403,Orion-03,Nova Support,2025-08-24,Devices,No,QC9234
PID0314_001-5702,PID0314_001,0,SK315,Nova-15,Quantum Assist,2025-08-24,Devices,No,QC3187
PID0314_001-5705,PID0314_001,70,HX203,Falcon-03,Vertex Solutions,2025-08-25,Lending,No,QC7841
PID0314_001-5712,PID0314_001,100,HX229,Falcon-29,Vertex Solutions,2025-08-25,Onboarding,No,QC7841
PID0314_001-5717,PID0314_001,80,TC406,Orion-06,Nova Support,2025-08-25,Non actionable,No,QC7841
PID0314_001-5719,PID0314_001,80,TC408,Orion-08,Nova Support,2025-08-25,Devices,No,QC9234
PID0314_001-5720,PID0314_001,80,TC416,Orion-16,Nova Support,2025-08-25,Settlements,No,QC7841
PID0314_001-5725,PID0314_001,90,TC424,Orion-24,Nova Support,2025-08-25,Generic,No,QC7841
PID0314_001-5727,PID0314_001,70,SK327,Nova-27,Quantum Assist,2025-08-24,Settlements,No,QC3187
PID0314_001-5733,PID0314_001,90,TC412,Orion-12,Nova Support,2025-08-25,Devices,No,QC9234
PID0314_001-5741,PID0314_001,100,TC420,Orion-20,Nova Support,2025-08-25,Devices,No,QC9234
PID0314_001-5764,PID0314_001,90,SK311,Nova-11,Quantum Assist,2025-08-26,Devices,No,QC3187
PID0314_001-5775,PID0314_001,90,TC421,Orion-21,Nova Support,2025-08-26,Merchant profile,No,QC9234
PID0314_001-5781,PID0314_001,0,HX216,Falcon-16,Vertex Solutions,2025-08-25,Payments,No,QC7426
PID0314_001-5792,PID0314_001,90,HX219,Falcon-19,Vertex Solutions,2025-08-26,Merchant profile,No,QC3187
PID0314_001-5796,PID0314_001,90,SK315,Nova-15,Quantum Assist,2025-08-31,Devices,No,QC3187
PID0314_001-5802,PID0314_001,80,SK306,Nova-06,Quantum Assist,2025-09-01,Devices,No,QC3187
PID0314_001-5804,PID0314_001,0,SK313,Nova-13,Quantum Assist,2025-09-01,Generic,No,QC3187
PID0314_001-5807,PID0314_001,90,TC407,Orion-07,Nova Support,2025-09-01,Generic,No,QC3187
PID0314_001-5812,PID0314_001,80,SK305,Nova-05,Quantum Assist,2025-09-03,Settlements,No,QC3187
PID0314_001-5814,PID0314_001,0,SK311,Nova-11,Quantum Assist,2025-09-03,Generic,No,QC3187
PID0314_001-5815,PID0314_001,0,SK317,Nova-17,Quantum Assist,2025-09-03,Devices,No,QC7426
PID0314_001-5817,PID0314_001,70,SK322,Nova-22,Quantum Assist,2025-09-03,Settlements,No,QC7426
PID0314_001-5819,PID0314_001,0,SK325,Nova-25,Quantum Assist,2025-09-03,Generic,No,QC7426
PID0314_001-5823,PID0314_001,80,HX221,Falcon-21,Vertex Solutions,2025-09-03,Devices,No,QC3187
PID0314_001-5829,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-09-03,Devices,No,QC7426
PID0314_001-5832,PID0314_001,0,HX225,Falcon-25,Vertex Solutions,2025-09-03,Settlements,No,QC7426
PID0314_001-5833,PID0314_001,90,HX227,Falcon-27,Vertex Solutions,2025-09-03,Devices,No,QC7426
PID0314_001-5839,PID0314_001,80,TC406,Orion-06,Nova Support,2025-09-03,Devices,No,QC3187
PID0314_001-5840,PID0314_001,90,TC415,Orion-15,Nova Support,2025-09-03,Devices,No,QC3187
PID0314_001-5845,PID0314_001,100,TC422,Orion-22,Nova Support,2025-09-03,Devices,No,QC3187
PID0314_001-5846,PID0314_001,90,TC423,Orion-23,Nova Support,2025-09-03,Generic,No,QC3187
PID0314_001-2631,PID0314_001,0,HX218,Falcon-18,Vertex Solutions,2025-06-28,Settlements,No,QC7841
PID0314_001-5851,PID0314_001,90,SK306,Nova-06,Quantum Assist,2025-09-03,Devices,No,QC7426
PID0314_001-5853,PID0314_001,80,SK308,Nova-08,Quantum Assist,2025-09-04,Devices,No,QC7426
PID0314_001-5857,PID0314_001,90,SK315,Nova-15,Quantum Assist,2025-09-03,App features and issues,No,QC7426
PID0314_001-5869,PID0314_001,80,HX217,Falcon-17,Vertex Solutions,2025-09-04,Devices,No,QC7426
PID0314_001-5884,PID0314_001,90,SK302,Nova-02,Quantum Assist,2025-09-04,Non actionable,No,QC3187
PID0314_001-5885,PID0314_001,80,SK305,Nova-05,Quantum Assist,2025-09-04,Generic,No,QC3187
PID0314_001-5886,PID0314_001,80,SK306,Nova-06,Quantum Assist,2025-09-04,Devices,No,QC3187
PID0314_001-5887,PID0314_001,0,SK308,Nova-08,Quantum Assist,2025-09-04,Devices,No,QC3187
PID0314_001-5890,PID0314_001,100,SK327,Nova-27,Quantum Assist,2025-09-04,Generic,No,QC3187
PID0314_001-5893,PID0314_001,100,SK306,Nova-06,Quantum Assist,2025-09-05,Generic,No,QC3187
PID0314_001-5897,PID0314_001,80,SK310,Nova-10,Quantum Assist,2025-09-05,Settlements,No,QC3187
PID0314_001-5899,PID0314_001,90,SK311,Nova-11,Quantum Assist,2025-09-04,Devices,No,QC3187
PID0314_001-5906,PID0314_001,0,HX203,Falcon-03,Vertex Solutions,2025-09-05,Devices,No,QC3187
PID0314_001-5907,PID0314_001,80,HX217,Falcon-17,Vertex Solutions,2025-09-05,Post disbursal,No,QC3187
PID0314_001-5916,PID0314_001,90,HX209,Falcon-09,Vertex Solutions,2025-09-06,Devices,No,QC7426
PID0314_001-5918,PID0314_001,80,SK303,Nova-03,Quantum Assist,2025-09-06,Devices,No,QC3187
PID0314_001-5929,PID0314_001,90,HX211,Falcon-11,Vertex Solutions,2025-09-07,Onboarding,No,QC7841
PID0314_001-5932,PID0314_001,80,HX218,Falcon-18,Vertex Solutions,2025-09-07,Devices,No,QC7841
PID0314_001-5933,PID0314_001,0,HX220,Falcon-20,Vertex Solutions,2025-09-07,Generic,No,QC7841
PID0314_001-5941,PID0314_001,90,HX206,Falcon-06,Vertex Solutions,2025-09-07,Lending,No,QC9234
PID0314_001-5945,PID0314_001,80,HX223,Falcon-23,Vertex Solutions,2025-09-07,Settlements,No,QC9234
PID0314_001-5947,PID0314_001,90,HX225,Falcon-25,Vertex Solutions,2025-09-07,Generic,No,QC9234
PID0314_001-5950,PID0314_001,90,TC404,Orion-04,Nova Support,2025-09-07,Devices,No,QC7841
PID0314_001-5952,PID0314_001,80,TC417,Orion-17,Nova Support,2025-09-07,Devices,No,QC7841
PID0314_001-5955,PID0314_001,100,SK310,Nova-10,Quantum Assist,2025-09-06,Devices,No,QC7426
PID0314_001-5958,PID0314_001,90,TC422,Orion-22,Nova Support,2025-09-07,Devices,No,QC7841
PID0314_001-5959,PID0314_001,0,SK322,Nova-22,Quantum Assist,2025-09-06,Settlements,No,QC7426
PID0314_001-5960,PID0314_001,80,TC424,Orion-24,Nova Support,2025-09-07,Settlements,No,QC7841
PID0314_001-5961,PID0314_001,0,TC428,Orion-28,Nova Support,2025-09-07,Generic,No,QC7841
PID0314_001-5969,PID0314_001,0,TC405,Orion-05,Nova Support,2025-09-06,Devices,No,QC7426
PID0314_001-5974,PID0314_001,100,HX230,Falcon-30,Vertex Solutions,2025-09-07,Settlements,No,QC9234
PID0314_001-5977,PID0314_001,100,TC405,Orion-05,Nova Support,2025-09-07,Generic,No,QC9234
PID0314_001-5978,PID0314_001,0,TC407,Orion-07,Nova Support,2025-09-07,Generic,No,QC9234
PID0314_001-5979,PID0314_001,100,TC413,Orion-13,Nova Support,2025-09-07,Generic,No,QC9234
PID0314_001-5980,PID0314_001,100,TC414,Orion-14,Nova Support,2025-09-07,Devices,No,QC9234
PID0314_001-5983,PID0314_001,90,SK303,Nova-03,Quantum Assist,2025-09-07,Devices,No,QC7426
PID0314_001-5984,PID0314_001,100,SK310,Nova-10,Quantum Assist,2025-09-07,Settlements,No,QC7426
PID0314_001-5986,PID0314_001,80,SK328,Nova-28,Quantum Assist,2025-09-07,Merchant profile,No,QC7426
PID0314_001-5988,PID0314_001,80,TC418,Orion-18,Nova Support,2025-09-07,Merchant profile,No,QC9234
PID0314_001-5990,PID0314_001,100,SK308,Nova-08,Quantum Assist,2025-09-06,Generic,No,QC3187
PID0314_001-5995,PID0314_001,90,SK302,Nova-02,Quantum Assist,2025-09-08,Devices,No,QC3187
PID0314_001-5998,PID0314_001,80,SK307,Nova-07,Quantum Assist,2025-09-08,Lending,No,QC3187
PID0314_001-5999,PID0314_001,90,SK313,Nova-13,Quantum Assist,2025-09-08,Devices,No,QC7841
PID0314_001-6000,PID0314_001,90,SK321,Nova-21,Quantum Assist,2025-09-08,Generic,No,QC7841
PID0314_001-6002,PID0314_001,100,HX204,Falcon-04,Vertex Solutions,2025-09-08,Devices,No,QC7841
PID0314_001-6015,PID0314_001,90,TC418,Orion-18,Nova Support,2025-09-08,Devices,No,QC7841
PID0314_001-6018,PID0314_001,90,TC425,Orion-25,Nova Support,2025-09-08,Generic,No,QC7841
PID0314_001-6019,PID0314_001,80,SK315,Nova-15,Quantum Assist,2025-09-08,Post disbursal,No,QC3187
PID0314_001-6020,PID0314_001,80,TC426,Orion-26,Nova Support,2025-09-07,Devices,No,QC7841
PID0314_001-6022,PID0314_001,90,SK308,Nova-08,Quantum Assist,2025-09-08,Devices,No,QC9234
PID0314_001-6024,PID0314_001,80,SK317,Nova-17,Quantum Assist,2025-09-08,Settlements,No,QC9234
PID0314_001-6029,PID0314_001,90,HX228,Falcon-28,Vertex Solutions,2025-09-08,Devices,Yes,QC3187
PID0314_001-6030,PID0314_001,0,HX217,Falcon-17,Vertex Solutions,2025-09-08,Devices,No,QC9234
PID0314_001-6032,PID0314_001,90,HX220,Falcon-20,Vertex Solutions,2025-09-08,Lending,No,QC9234
PID0314_001-6033,PID0314_001,90,HX223,Falcon-23,Vertex Solutions,2025-09-08,Devices,No,QC9234
PID0314_001-6047,PID0314_001,90,TC404,Orion-04,Nova Support,2025-09-08,Devices,No,QC3187
PID0314_001-6050,PID0314_001,0,TC416,Orion-16,Nova Support,2025-09-08,Devices,No,QC3187
PID0314_001-6059,PID0314_001,70,HX212,Falcon-12,Vertex Solutions,2025-09-08,Settlements,No,QC7426
PID0314_001-6060,PID0314_001,90,TC406,Orion-06,Nova Support,2025-09-08,Settlements,No,QC9234
PID0314_001-6061,PID0314_001,100,TC412,Orion-12,Nova Support,2025-09-07,Devices,No,QC9234
PID0314_001-6062,PID0314_001,100,HX227,Falcon-27,Vertex Solutions,2025-09-08,Devices,No,QC7426
PID0314_001-6073,PID0314_001,100,TC403,Orion-03,Nova Support,2025-09-08,Devices,No,QC7426
PID0314_001-6079,PID0314_001,80,TC411,Orion-11,Nova Support,2025-09-08,Generic,No,QC7426
PID0314_001-6081,PID0314_001,0,TC413,Orion-13,Nova Support,2025-09-08,Settlements,No,QC7426
PID0314_001-6083,PID0314_001,100,TC423,Orion-23,Nova Support,2025-09-08,Generic,No,QC7426
PID0314_001-6087,PID0314_001,70,HX202,Falcon-02,Vertex Solutions,2025-09-08,Devices,No,QC3187
PID0314_001-6089,PID0314_001,100,HX228,Falcon-28,Vertex Solutions,2025-09-08,Lending,No,QC3187
PID0314_001-6091,PID0314_001,80,TC407,Orion-07,Nova Support,2025-09-08,Devices,No,QC3187
PID0314_001-6092,PID0314_001,100,TC417,Orion-17,Nova Support,2025-09-08,Devices,No,QC3187
PID0314_001-6093,PID0314_001,0,HX220,Falcon-20,Vertex Solutions,2025-09-08,Devices,No,QC7426
PID0314_001-6094,PID0314_001,0,TC418,Orion-18,Nova Support,2025-09-08,Devices,No,QC3187
PID0314_001-6096,PID0314_001,90,TC421,Orion-21,Nova Support,2025-09-08,Devices,No,QC3187
PID0314_001-6105,PID0314_001,80,SK316,Nova-16,Quantum Assist,2025-09-09,Merchant profile,No,QC3187
PID0314_001-6106,PID0314_001,90,SK303,Nova-03,Quantum Assist,2025-09-09,Generic,No,QC9234
PID0314_001-6107,PID0314_001,80,SK311,Nova-11,Quantum Assist,2025-09-09,Devices,No,QC7426
PID0314_001-6111,PID0314_001,90,SK308,Nova-08,Quantum Assist,2025-09-09,Devices,No,QC9234
PID0314_001-6112,PID0314_001,60,SK330,Nova-30,Quantum Assist,2025-09-09,Lending,No,QC7426
PID0314_001-6113,PID0314_001,90,SK309,Nova-09,Quantum Assist,2025-09-09,Generic,No,QC9234
PID0314_001-6115,PID0314_001,90,SK313,Nova-13,Quantum Assist,2025-09-09,Generic,No,QC9234
PID0314_001-6116,PID0314_001,0,SK319,Nova-19,Quantum Assist,2025-09-09,Merchant profile,No,QC3187
PID0314_001-6120,PID0314_001,90,SK320,Nova-20,Quantum Assist,2025-09-09,Payments,No,QC3187
PID0314_001-6130,PID0314_001,80,SK329,Nova-29,Quantum Assist,2025-09-09,Non actionable,No,QC3187
PID0314_001-6135,PID0314_001,100,TC411,Orion-11,Nova Support,2025-09-09,Devices,No,QC7426
PID0314_001-6136,PID0314_001,90,TC412,Orion-12,Nova Support,2025-09-09,Devices,No,QC7426
PID0314_001-6137,PID0314_001,90,TC415,Orion-15,Nova Support,2025-09-09,Merchant profile,No,QC7426
PID0314_001-6138,PID0314_001,0,TC421,Orion-21,Nova Support,2025-09-09,Generic,No,QC7426
PID0314_001-6139,PID0314_001,90,TC428,Orion-28,Nova Support,2025-09-09,Generic,No,QC7426
PID0314_001-6141,PID0314_001,80,HX202,Falcon-02,Vertex Solutions,2025-09-09,Devices,No,QC3187
PID0314_001-6144,PID0314_001,90,HX203,Falcon-03,Vertex Solutions,2025-09-09,Devices,No,QC3187
PID0314_001-6147,PID0314_001,90,HX204,Falcon-04,Vertex Solutions,2025-09-09,Devices,No,QC3187
PID0314_001-6150,PID0314_001,90,HX219,Falcon-19,Vertex Solutions,2025-09-09,Devices,No,QC7426
PID0314_001-6151,PID0314_001,0,HX209,Falcon-09,Vertex Solutions,2025-09-09,Devices,No,QC3187
PID0314_001-6154,PID0314_001,80,TC407,Orion-07,Nova Support,2025-09-09,Generic,No,QC3187
PID0314_001-6155,PID0314_001,90,TC416,Orion-16,Nova Support,2025-09-09,Devices,No,QC3187
PID0314_001-6156,PID0314_001,90,HX228,Falcon-28,Vertex Solutions,2025-09-09,Devices,No,QC7426
PID0314_001-6160,PID0314_001,90,TC423,Orion-23,Nova Support,2025-09-08,Devices,No,QC3187
PID0314_001-6161,PID0314_001,80,TC424,Orion-24,Nova Support,2025-09-09,Generic,No,QC3187
PID0314_001-6162,PID0314_001,90,TC427,Orion-27,Nova Support,2025-09-09,Devices,No,QC3187
PID0314_001-6169,PID0314_001,100,SK306,Nova-06,Quantum Assist,2025-09-09,Devices,No,QC7841
PID0314_001-6170,PID0314_001,100,SK313,Nova-13,Quantum Assist,2025-09-09,Devices,No,QC3187
PID0314_001-6171,PID0314_001,90,SK308,Nova-08,Quantum Assist,2025-09-09,Settlements,No,QC7841
PID0314_001-6172,PID0314_001,80,SK311,Nova-11,Quantum Assist,2025-09-09,Merchant profile,No,QC7841
PID0314_001-6176,PID0314_001,0,SK325,Nova-25,Quantum Assist,2025-09-09,Non actionable,No,QC7841
PID0314_001-6178,PID0314_001,90,SK307,Nova-07,Quantum Assist,2025-09-09,Generic,No,QC7426
PID0314_001-6181,PID0314_001,0,SK320,Nova-20,Quantum Assist,2025-09-09,Settlements,No,QC7426
PID0314_001-6185,PID0314_001,0,SK329,Nova-29,Quantum Assist,2025-09-09,Non actionable,No,QC7426
PID0314_001-6188,PID0314_001,80,SK322,Nova-22,Quantum Assist,2025-09-09,Merchant profile,No,QC3187
PID0314_001-6191,PID0314_001,100,HX210,Falcon-10,Vertex Solutions,2025-09-09,Settlements,No,QC7841
PID0314_001-6192,PID0314_001,100,HX221,Falcon-21,Vertex Solutions,2025-09-09,Devices,No,QC7841
PID0314_001-6193,PID0314_001,80,SK313,Nova-13,Quantum Assist,2025-09-09,Settlements,No,QC9234
PID0314_001-6198,PID0314_001,0,SK318,Nova-18,Quantum Assist,2025-09-09,Generic,No,QC9234
PID0314_001-6199,PID0314_001,80,HX230,Falcon-30,Vertex Solutions,2025-09-09,Settlements,No,QC7841
PID0314_001-6200,PID0314_001,90,SK324,Nova-24,Quantum Assist,2025-09-09,Generic,No,QC3187
PID0314_001-6201,PID0314_001,90,HX204,Falcon-04,Vertex Solutions,2025-09-09,Devices,No,QC7426
PID0314_001-6205,PID0314_001,90,SK326,Nova-26,Quantum Assist,2025-09-09,Settlements,No,QC9234
PID0314_001-6209,PID0314_001,100,TC410,Orion-10,Nova Support,2025-09-09,Generic,No,QC7841
PID0314_001-6211,PID0314_001,90,TC418,Orion-18,Nova Support,2025-09-09,Devices,No,QC7841
PID0314_001-6212,PID0314_001,80,HX228,Falcon-28,Vertex Solutions,2025-09-09,Generic,No,QC7426
PID0314_001-6213,PID0314_001,0,SK330,Nova-30,Quantum Assist,2025-09-09,Devices,No,QC3187
PID0314_001-6215,PID0314_001,0,TC424,Orion-24,Nova Support,2025-09-09,Generic,No,QC7841
PID0314_001-6226,PID0314_001,90,HX202,Falcon-02,Vertex Solutions,2025-09-09,Settlements,No,QC3187
PID0314_001-6227,PID0314_001,90,HX203,Falcon-03,Vertex Solutions,2025-09-09,Devices,No,QC3187
PID0314_001-6234,PID0314_001,100,HX201,Falcon-01,Vertex Solutions,2025-09-09,Generic,No,QC9234
PID0314_001-6235,PID0314_001,90,TC407,Orion-07,Nova Support,2025-09-09,Generic,No,QC3187
PID0314_001-6240,PID0314_001,90,TC422,Orion-22,Nova Support,2025-09-09,Devices,No,QC3187
PID0314_001-6241,PID0314_001,0,HX229,Falcon-29,Vertex Solutions,2025-09-09,Merchant profile,No,QC7426
PID0314_001-6243,PID0314_001,90,TC423,Orion-23,Nova Support,2025-09-09,Generic,No,QC3187
PID0314_001-6245,PID0314_001,0,TC403,Orion-03,Nova Support,2025-09-09,Devices,No,QC7426
PID0314_001-6247,PID0314_001,0,TC411,Orion-11,Nova Support,2025-09-09,Generic,No,QC7426
PID0314_001-6250,PID0314_001,0,TC412,Orion-12,Nova Support,2025-09-09,Devices,No,QC7426
PID0314_001-6252,PID0314_001,80,HX215,Falcon-15,Vertex Solutions,2025-09-09,Non actionable,No,QC9234
PID0314_001-6253,PID0314_001,100,TC414,Orion-14,Nova Support,2025-09-09,Merchant profile,No,QC7426
PID0314_001-6255,PID0314_001,0,TC415,Orion-15,Nova Support,2025-09-09,Devices,No,QC7426
PID0314_001-6258,PID0314_001,0,TC427,Orion-27,Nova Support,2025-09-09,Generic,No,QC3187
PID0314_001-6259,PID0314_001,0,TC421,Orion-21,Nova Support,2025-09-09,Generic,No,QC7426
PID0314_001-6262,PID0314_001,90,TC428,Orion-28,Nova Support,2025-09-09,Devices,No,QC3187
PID0314_001-6265,PID0314_001,0,TC430,Orion-30,Nova Support,2025-09-09,Devices,No,QC3187
PID0314_001-6270,PID0314_001,100,TC401,Orion-01,Nova Support,2025-09-09,Devices,No,QC9234
PID0314_001-6271,PID0314_001,0,TC401,Orion-01,Nova Support,2025-09-09,Devices,No,QC9234
PID0314_001-6272,PID0314_001,80,TC406,Orion-06,Nova Support,2025-09-09,Settlements,No,QC9234
PID0314_001-6274,PID0314_001,100,TC404,Orion-04,Nova Support,2025-09-09,Devices,No,QC3187
PID0314_001-6278,PID0314_001,90,TC408,Orion-08,Nova Support,2025-09-09,Merchant profile,No,QC9234
PID0314_001-6282,PID0314_001,90,TC419,Orion-19,Nova Support,2025-09-09,Devices,No,QC9234
PID0314_001-6283,PID0314_001,80,TC425,Orion-25,Nova Support,2025-09-09,Settlements,No,QC9234
PID0314_001-6284,PID0314_001,0,TC426,Orion-26,Nova Support,2025-09-09,Non actionable,No,QC9234
PID0314_001-6286,PID0314_001,90,TC426,Orion-26,Nova Support,2025-09-09,Devices,No,QC9234
PID0314_001-5898,PID0314_001,80,SK311,Nova-11,Quantum Assist,2025-09-04,Merchant profile,No,QC3187
PID0314_001-6296,PID0314_001,90,SK303,Nova-03,Quantum Assist,2025-09-14,Settlements,No,QC3187
PID0314_001-6297,PID0314_001,90,SK303,Nova-03,Quantum Assist,2025-09-15,Generic,No,QC3187
PID0314_001-6300,PID0314_001,90,SK314,Nova-14,Quantum Assist,2025-09-15,Generic,No,QC3187
PID0314_001-6301,PID0314_001,90,SK307,Nova-07,Quantum Assist,2025-09-15,Devices,No,QC7426
PID0314_001-6303,PID0314_001,70,SK311,Nova-11,Quantum Assist,2025-09-15,Devices,No,QC7426
PID0314_001-6304,PID0314_001,0,SK316,Nova-16,Quantum Assist,2025-09-15,Devices,No,QC7426
PID0314_001-6305,PID0314_001,0,SK328,Nova-28,Quantum Assist,2025-09-15,Generic,No,QC3187
PID0314_001-6306,PID0314_001,0,SK319,Nova-19,Quantum Assist,2025-09-15,Merchant profile,No,QC7426
